asof,mm_net,or_net,oi,release,price_asof,price_entry,fwd_1w,fwd_2w,fwd_4w,mm_chg,mm_z_full,mm_z_roll52,mm_pct_rank,or_chg,or_z_full,or_z_roll52,or_pct_rank
2020-03-31,166202,268906,2340672,2020-04-03,20.51,28.36,-0.19252468265162204,-0.3543723554301834,-0.30465444287729204,1142.0,-0.3765003530740091,-0.4211978217849705,0.41316270566727603,-2047.0,1.7836571191260018,0.8072098172589964,0.9451553930530164
2020-04-07,180323,304572,2342227,2020-04-10,23.54,22.9,-0.2004366812227074,-0.30174672489082965,0.07991266375545858,14121.0,-0.24628432886707913,-0.17338267658699505,0.4680073126142596,35666.0,2.2825499748553546,1.7841887136847185,0.9908592321755028
2020-04-14,195355,315314,2353955,2020-04-17,20.15,18.31,-0.12670671764063346,0.07700709994538513,0.6078645548880395,15032.0,-0.10766756830631348,0.10410135544122438,0.506398537477148,10742.0,2.4328081214443946,1.9921340903596343,0.9981718464351006
2020-04-21,247478,339702,2276638,2020-04-24,8.91,15.99,0.23327079424640385,0.5465916197623515,1.0944340212632895,52123.0,0.3729818070734621,1.0269497136776564,0.6636197440585009,24388.0,2.7739453099580342,2.4811287631988144,1.0
2020-04-28,318366,271022,2261202,2020-05-01,12.4,19.72,0.254056795131846,0.49290060851927,0.8037525354969575,70888.0,1.0266715970303244,2.2338468601672044,0.8025594149908593,-68680.0,1.8132555401074213,0.5828148645170899,0.9506398537477148
2020-05-05,328601,202011,2243871,2020-05-08,24.56,24.73,0.1904569348968863,0.35422563687828545,0.5968459361099878,10235.0,1.121053086142847,2.3218079501018503,0.8153564899451554,-69011.0,0.8479357715116054,-1.2983303263801416,0.773308957952468
2020-05-12,351685,189334,2248020,2020-05-15,25.76,29.44,0.13756793478260865,0.2082201086956521,0.2309782608695652,23084.0,1.3339209214797756,2.541014636040373,0.8756855575868373,-12677.0,0.6706110159438096,-1.5935089337151427,0.7312614259597806
2020-05-19,360183,183420,2158749,2020-05-22,32.3,33.49,0.062108091967751466,0.17915795759928344,0.1860256793072559,8498.0,1.412284760705786,2.4870748941873693,0.8957952468007313,-5914.0,0.5878865066412975,-1.6756182562648636,0.7129798903107861
2020-05-26,374810,167764,2135678,2020-05-29,34.7,35.57,0.11020522912566766,0.018836097835254417,0.08321619342142261,14627.0,1.5471668360598518,2.4884612084902584,0.926873857404022,-15656.0,0.36889176236667326,-1.9697245295574923,0.6252285191956124
2020-06-02,394131,174199,2127664,2020-06-05,36.88,39.49,-0.08229931628260323,0.005824259306153268,0.027348695872372764,19321.0,1.7253343740318152,2.5258432522399676,0.9542961608775137,6435.0,0.45890397362160473,-1.7318112239597439,0.6709323583180987
2020-06-09,397549,170360,2126629,2020-06-12,38.98,36.24,0.0960264900662251,0.06318984547461359,0.11920529801324498,3418.0,1.7568532728873698,2.3835684247824243,0.9579524680073126,-3839.0,0.4052043809242183,-1.7429267524881376,0.643510054844607
2020-06-16,373061,173211,2076990,2020-06-19,38.26,39.72,-0.029959718026183246,0.02139979859013086,0.02089627391742188,-24488.0,1.531038528833882,1.9578288490321132,0.9213893967093236,2851.0,0.4450839169440799,-1.6254319995364002,0.659963436928702
2020-06-23,370088,190795,2003477,2020-06-26,40.4,38.53,0.05294575655333511,0.05268621853101485,0.07007526602647274,-2973.0,1.5036231729832197,1.8183382539889223,0.9140767824497258,17584.0,0.6910473548161413,-1.1942256754112155,0.7367458866544789
2020-06-30,374867,168959,2008618,2020-07-03,39.27,40.57,-0.00024648755237854925,-0.0004929751047573205,-0.011584914961794368,4779.0,1.5476924584222762,1.7752562741223517,0.9287020109689214,-21836.0,0.3856073167489022,-1.6321006544455552,0.6343692870201096
2020-07-07,361008,174309,1972049,2020-07-10,40.59,40.56,-0.0002465483234714849,0.016518737672583717,0.014792899408283988,-13859.0,1.4198924527935075,1.5447835577696298,0.8976234003656307,5350.0,0.4604426438994668,-1.4699476012414079,0.6727605118829981
2020-07-14,359989,179762,2019705,2020-07-17,40.3,40.55,0.01676942046855734,-0.011097410604192226,0.036991368680641123,-1019.0,1.410495800384552,1.471487477107217,0.8939670932358318,5453.0,0.536718725946575,-1.3253989640128605,0.70018281535649
2020-07-21,370122,178754,1956768,2020-07-24,41.76,41.23,-0.027407227746786167,-0.001697792869269965,0.02643706039291782,10133.0,1.5039367021116834,1.5098302579132719,0.9159049360146252,-1008.0,0.5226189110367117,-1.3106801484666133,0.6892138939670932
2020-07-28,351776,180793,1992556,2020-07-31,40.89,40.1,0.026433915211969916,0.0486284289276806,0.07132169576059844,-18346.0,1.3347600729706637,1.263739178268231,0.8775137111517367,2039.0,0.5511402628236277,-1.2434702060511313,0.7038391224862889
2020-08-04,362193,174073,2032921,2020-08-07,41.67,41.16,0.021622934888241074,0.02818270165208947,-0.0357142857142857,10417.0,1.4308198650649622,1.3165500718516454,0.8994515539305301,-6720.0,0.4571414967578718,-1.3619694159546458,0.6691042047531993
2020-08-11,347996,172939,2060880,2020-08-14,41.53,42.05,0.00642092746730083,0.021640903686088064,-0.11224732461355524,-14197.0,1.2999030110414664,1.129531120824087,0.870201096892139,-1134.0,0.44127920498427553,-1.3871191924937967,0.6581352833638026
2020-08-18,336736,173959,2044952,2020-08-21,42.89,42.32,0.01512287334593565,-0.06214555765595464,-0.029064272211720144,-11260.0,1.1960695408502595,0.9831566252943427,0.8446069469835467,1020.0,0.45554687483354206,-1.3450309333849388,0.6672760511882998
2020-08-25,331785,168914,2052448,2020-08-28,43.17,42.96,-0.07611731843575431,-0.13105214152700195,-0.06750465549348228,-4951.0,1.150414166878975,0.9011523404069409,0.8318098720292505,-5045.0,0.38497786072614043,-1.4194852755995313,0.6325411334552102
2020-09-01,329588,161327,2064137,2020-09-04,42.76,39.69,-0.05946082136558328,0.03527336860670216,-0.07029478458049887,-2197.0,1.1301546523132484,0.8474974685761003,0.8208409506398537,-7587.0,0.27885157528850796,-1.5289299451127372,0.6124314442413162
2020-09-08,261119,188247,2046660,2020-09-11,36.87,37.33,0.10072327886418453,0.07313152960085723,0.08331100991159923,-68469.0,0.4987715377020814,0.15654027247824662,0.70018281535649,26920.0,0.6554061560162088,-0.974257532423343,0.7276051188299817
2020-09-15,291866,157878,2108987,2020-09-18,38.29,41.09,-0.025066926259430522,-0.10197128255049903,-0.0094913604283281,30747.0,0.7823033057277506,0.4502162717712556,0.7623400365630713,-30369.0,0.2306072681217234,-1.5365678457683891,0.5959780621572212
2020-09-22,323216,149553,2028620,2020-09-25,39.55,40.06,-0.07888167748377439,0.00948577134298545,-0.008237643534698136,31350.0,1.0713956050611728,0.7377563938063968,0.8080438756855576,-8325.0,0.11415790391079808,-1.6333449061098937,0.5594149908592322
2020-09-29,302458,159453,2078331,2020-10-02,39.03,36.9,0.09593495934959351,0.10298102981029822,-0.03414634146341455,-20758.0,0.8799768506891417,0.5053733163358758,0.793418647166362,9900.0,0.25263822891838494,-1.385307361645203,0.6014625228519196
2020-10-06,306695,164841,2111762,2020-10-09,40.52,40.44,0.006429277942631151,-0.017556874381800203,-0.08580613254203762,4237.0,0.9190481129626891,0.5184752055730925,0.7952468007312614,5388.0,0.32800509671039285,-1.2342382971767254,0.6197440585009141
2020-10-13,298039,174758,2059382,2020-10-16,40.03,40.7,-0.023832923832924013,-0.12432432432432439,-0.018918918918918948,-8656.0,0.8392272854338182,0.3998681538908112,0.7806215722120659,9917.0,0.4667232162154675,-1.011581583169741,0.6745886654478976
2020-10-20,337537,152811,2008815,2020-10-23,41.37,39.73,-0.10294487792600038,-0.06946891517744769,0.05688396677573637,39498.0,1.2034559182590656,0.7846397833405155,0.8464351005484461,-21947.0,0.1597305199587494,-1.356929313277501,0.5758683729433273
2020-10-27,300339,171751,2011744,2020-10-30,39.34,35.64,0.03731762065095401,0.12037037037037024,0.2789001122334456,-37198.0,0.8604366088298906,0.3546246487830067,0.7842778793418648,18940.0,0.4246615659833651,-0.9747161722758593,0.6489945155393053
2020-11-03,263439,179021,2013491,2020-11-06,37.44,36.97,0.08006491750067624,0.13578577224776844,0.250473356775764,-36900.0,0.5201652899972501,-0.08293312953628569,0.7020109689213894,7270.0,0.5263536834384314,-0.8105959855888588,0.6928702010968921
2020-11-10,294341,169197,2053450,2020-11-13,41.18,39.93,0.05159028299524171,0.14149762083646378,0.16679188580015025,30902.0,0.8051263819909156,0.2411700769443023,0.7714808043875686,-9824.0,0.38893643971373104,-0.9526592060551761,0.6361974405850092
2020-11-17,299828,180983,2083804,2020-11-20,41.24,41.99,0.08549654679685625,0.10097642295784692,0.16789711836151455,5487.0,0.8557244504579806,0.2747463230600051,0.7824497257769653,11786.0,0.5537979660308441,-0.7087987752931375,0.7074954296160878
2020-11-24,330102,192537,2083018,2020-11-27,44.71,45.58,0.014260640631855948,0.022158841597191836,0.057042562527424234,30274.0,1.1348944750200227,0.6041156086131257,0.8226691042047533,11554.0,0.7154142968528298,-0.4750001429872891,0.7422303473491774
2020-12-01,338534,178631,2122605,2020-12-04,44.54,46.23,0.0077871512005192045,0.06078304131516332,0.04585766818083514,8432.0,1.2126496988790154,0.6729745206109973,0.850091407678245,-13906.0,0.5208983979078295,-0.7000054977254251,0.6873857404021938
2020-12-08,339362,175267,2131913,2020-12-11,45.64,46.59,0.052586391929598575,0.0341274951706374,0.11912427559562122,828.0,1.2202850553016014,0.6590087935982594,0.8519195612431444,-3364.0,0.4738430632284838,-0.7336377213825676,0.676416819012797
2020-12-15,345617,168187,2154618,2020-12-18,47.58,49.04,-0.01753670473083191,-0.014070146818923268,0.06545676998368677,6255.0,1.2779651934939638,0.7162831157106297,0.8665447897623401,-7080.0,0.3748086489806338,-0.8328124562335848,0.6270566727605119
2020-12-21,335769,189933,2120797,2020-12-24,47.79,48.18,0.0035284350352844385,0.05085097550850981,0.10004151100041514,-9848.0,1.1871524035789542,0.587613249778796,0.8409506398537477,21746.0,0.6789897750023494,-0.4108198866962413,0.7330895795246801
2020-12-29,332363,179368,2121502,2021-01-01,47.85,48.35,0.07838676318510851,0.08066184074457072,0.0788004136504652,-3406.0,1.1557441620628575,0.5386630278033817,0.8336380255941499,-10565.0,0.5312074887695054,-0.5811340849245559,0.6946983546617916
2021-01-05,331199,187450,2169541,2021-01-08,49.78,52.14,0.0021097046413502962,0.00268507863444567,0.08937476026083613,-1164.0,1.145010400135454,0.5192258488988255,0.8281535648994516,8082.0,0.6442577904575172,-0.4088467602990665,0.7221206581352834
2021-01-12,348044,179673,2234696,2021-01-15,53.08,52.25,0.0005741626794257826,-0.0017224880382775698,0.13875598086124397,16845.0,1.3003456403992975,0.6919325562830148,0.8720292504570384,-7777.0,0.5354738018126685,-0.5244571549078971,0.696526508226691
2021-01-19,344709,163875,2217037,2021-01-22,52.87,52.28,-0.002295332823259444,0.08645753634276954,0.1308339709257842,-3335.0,1.2695921214749923,0.6290739521469827,0.8610603290676416,-15798.0,0.3144927740884404,-0.7930701693530768,0.6179159049360147
2021-01-26,336241,168371,2316660,2021-01-29,52.61,52.16,0.08895705521472386,0.14072085889570563,0.18002300613496924,-8468.0,1.1915049255976267,0.501186290536696,0.8427787934186471,4496.0,0.37738242471814853,-0.6760939806890529,0.6288848263254113
2021-02-02,345233,153941,2389677,2021-02-05,54.77,56.8,0.04753521126760574,0.04084507042253516,0.16338028169014085,8992.0,1.274424158631315,0.579869820108531,0.8647166361974405,-14430.0,0.175536860085878,-0.9238191111574704,0.5850091407678245
2021-02-09,369481,144777,2446808,2021-02-12,58.34,59.5,-0.006386554621848783,0.03445378151260492,0.10235294117647054,24248.0,1.4980257558956476,0.8597105312419745,0.9122486288848263,-9164.0,0.04735163802835011,-1.069645436849259,0.5429616087751371
2021-02-16,378972,135741,2507620,2021-02-19,60.07,59.12,0.04110284167794309,0.11772665764546697,0.03907307171853858,9491.0,1.5855464899617882,0.9718919456140254,0.9378427787934186,-9036.0,-0.079043131342211,-1.2268234575642594,0.5027422303473492
2021-02-23,364230,147610,2460204,2021-02-26,61.66,61.55,0.0735987002437044,0.06563769293257526,-0.010073111291632797,-14742.0,1.4496039484379186,0.7467908700420104,0.906764168190128,11869.0,0.08697939163910703,-0.954957756986495,0.5521023765996343
2021-03-02,363391,155628,2491831,2021-03-05,59.7,66.08,-0.00741525423728806,-0.07036924939467315,-0.07067191283292984,-839.0,1.4418671561208296,0.7253410772182493,0.903107861060329,8018.0,0.1991344669836355,-0.7525525093107209,0.5923217550274223
2021-03-09,364146,173292,2494636,2021-03-12,64.02,65.59,-0.06342430248513498,-0.07104741576459828,-0.09605122732123805,755.0,1.4488293470617142,0.7222821559508076,0.9049360146252285,17664.0,0.44621693778505106,-0.33372087903577013,0.6617915904936015
2021-03-16,362433,163009,2523179,2021-03-19,64.82,61.43,-0.008139345596614,-0.0003255738238646666,0.0281621357642845,-1713.0,1.4330330118541177,0.6775499280289403,0.9012797074954296,-10283.0,0.3023792426281808,-0.5368677233376993,0.6160877513711152
2021-03-23,353364,169691,2321767,2021-03-26,57.75,60.93,0.007877892663712416,-0.026916133267684272,0.020515345478417935,-9069.0,1.3494037275589086,0.48480187468151464,0.8811700182815356,6682.0,0.39584646805249346,-0.34710737026390265,0.6380255941499086
2021-03-30,355918,175392,2327016,2021-04-02,60.55,61.41,-0.03452206481029141,0.02849698746132545,0.03403354502524025,2554.0,1.3729552979735038,0.5223209071008666,0.886654478976234,5701.0,0.4755915521805998,-0.1705735855830982,0.6782449725776966
2021-04-06,334393,177332,2340357,2021-04-09,59.34,59.29,0.06527238994771456,0.048743464327879904,0.09563164108618638,-21525.0,1.17446369532113,-0.05201513263246889,0.8391224862888482,1940.0,0.5027281007174401,-0.06469774549329836,0.6819012797074955
2021-04-13,343591,149087,2301831,2021-04-16,60.2,63.16,-0.015516149461684559,0.005383153894870318,0.03419886003799877,9198.0,1.2592825460155104,0.1381779353913085,0.8592321755027422,-28245.0,0.10763953709730964,-0.9204324714783764,0.5557586837294333
2021-04-20,337741,162242,2346793,2021-04-23,62.61,62.18,0.021228690897394653,0.04470890961724017,0.022997748472177504,-5850.0,1.2053370930298477,-0.10938180103174404,0.8482632541133455,13155.0,0.29165051441799705,-0.5663821578185823,0.6142595978062158
2021-04-27,344937,144774,2353470,2021-04-30,63.03,63.5,0.02299212598425182,0.02866141732283456,0.04425196850393709,7196.0,1.27169461092469,0.12076795809401386,0.8628884826325411,-17468.0,0.047309674293499325,-1.8977234545610953,0.5411334552102377
2021-05-04,355316,144697,2419641,2021-05-07,65.72,64.96,0.005541871921182162,-0.020782019704433385,0.07096674876847286,10379.0,1.3674039881107056,0.4612657497787035,0.8848263254113345,-77.0,0.04623260509899587,-1.8597773053142543,0.5393053016453382
2021-05-11,331020,165541,2444466,2021-05-14,65.31,65.32,-0.026178812002449425,0.015156154317207626,0.0869565217391306,-24296.0,1.1433597614885422,-0.36356912279342,0.8263254113345521,20844.0,0.3377966348422424,-0.26558975259467593,0.6215722120658135
2021-05-18,314834,161113,2458804,2021-05-21,65.49,63.61,0.042446156264738244,0.09369595975475553,0.12623801289105496,-16186.0,0.9941014534499211,-0.8887297038490732,0.7989031078610603,-4428.0,0.2758581622024854,-0.5776131070835439,0.6106032906764168
2021-05-25,326274,149216,2426045,2021-05-28,66.27,66.31,0.04916302216860191,0.07072839692354083,0.11913738500980231,11440.0,1.0995947837329945,-0.4686834754751169,0.8117001828153565,-11897.0,0.10944397769589335,-1.4410095168536359,0.5575868372943327
2021-06-01,346046,145251,2507073,2021-06-04,67.8,69.57,0.020554836854966396,0.02975420439844778,0.08336926836280023,19772.0,1.2819211933795789,0.2602781735292708,0.8683729433272395,-3965.0,0.053981908134773965,-1.6565024779484891,0.5447897623400365
2021-06-08,371409,139090,2511533,2021-06-11,70.11,71.0,0.00901408450704233,0.045211267605633765,0.0501408450704226,25363.0,1.515804701768529,1.2300314023807088,0.9177330895795247,-6161.0,-0.032197615337119234,-1.9866610533010711,0.5155393053016454
2021-06-15,382611,141345,2474859,2021-06-18,72.06,71.64,0.03587381351200447,0.05206588498045783,0.0016750418760469454,11202.0,1.6191033281523566,1.6234842752780774,0.9414990859232175,2255.0,-0.0006548746409466723,-1.7329100841299587,0.5283363802559415
2021-06-22,374397,151764,2348317,2021-06-25,73.15,74.21,0.015631316534159945,0.004716345505996644,-0.026546287562323134,-8214.0,1.5433583792935137,1.3131230577238304,0.923217550274223,10419.0,0.1450851764958258,-0.980201356556505,0.5703839122486288
2021-06-29,356103,166387,2369631,2021-07-02,73.14,75.37,-0.010746981557648971,-0.047897041263102014,-0.01910574499137585,-18294.0,1.3746612652901444,0.6642834829375306,0.8884826325411335,14623.0,0.3496304080701635,0.052242763808473716,0.623400365630713
2021-07-06,325879,171472,2413946,2021-07-09,73.62,74.56,-0.037553648068669454,-0.03111587982832631,-0.08449570815450635,-30224.0,1.0959523129758428,-0.4360749643446227,0.8098720292504571,5085.0,0.4207589386422422,0.41487871014124333,0.6471663619744058
2021-07-13,328943,170153,2413536,2021-07-16,75.24,71.76,0.006688963210702115,0.03023968784838349,-0.047380156075808366,3064.0,1.1242068203173932,-0.30112621709354187,0.8171846435100548,-1319.0,0.4023088832195142,0.3378250480784334,0.6398537477148081
2021-07-20,280351,168389,2243475,2021-07-23,67.32,72.24,0.023394241417497463,-0.05509413067552593,-0.13828903654485047,-48592.0,0.6761183670730663,-2.009960039762477,0.7404021937842779,-1764.0,0.37763420712725326,0.22839734145840496,0.6307129798903108
2021-07-27,277610,172154,2326985,2021-07-30,71.68,73.93,-0.07669417016096314,-0.07534153929392673,-0.06884891113215208,-2741.0,0.6508423864519208,-1.984233265775839,0.7294332723948812,3765.0,0.4302986943649871,0.5155283831506302,0.6526508226691042
2021-08-03,260240,170287,2313202,2021-08-06,70.64,68.26,0.0014649868151186407,-0.08804570758863173,0.015821857603281586,-17370.0,0.49066588758679974,-2.404538782957221,0.6946983546617916,-1867.0,0.40418326337618254,0.3865695250597937,0.6416819012797075
2021-08-10,247542,152871,2194794,2021-08-13,68.33,68.36,-0.08937975424224687,0.00702165008777067,0.021357519016968807,-12698.0,0.37357197955057025,-2.5858594025846524,0.6654478976234004,-17416.0,0.16056979465576507,-0.8477383172324037,0.5776965265082267
2021-08-17,249175,155148,2135698,2021-08-20,66.5,62.25,0.10586345381526119,0.11389558232931729,0.15807228915662663,1633.0,0.38863059916178166,-2.345156862134502,0.6691042047531993,2277.0,0.19242026940751006,-0.6569041577812377,0.5886654478976234
2021-08-24,240128,134184,2042879,2021-08-27,67.5,68.84,0.007263219058686765,0.014235909355025944,0.07757117954677528,-9047.0,0.30520418665557847,-2.411124917495623,0.6489945155393053,-20964.0,-0.10082230972976784,-2.040285225736081,0.4954296160877514
2021-08-31,238944,117584,2074185,2021-09-03,68.43,69.34,0.006922411306605092,0.039659648110758505,0.0961926737813672,-1184.0,0.29428599582907855,-2.271293663047596,0.643510054844607,-16600.0,-0.3330216425707721,-2.8712284812118543,0.4460694698354662
2021-09-07,235457,113701,2107706,2021-09-10,68.49,69.82,0.03251217416213126,0.062446290461186216,0.1393583500429676,-3487.0,0.2621308172716418,-2.290942084997827,0.6307129798903108,-3883.0,-0.38733670337930337,-2.850274571282342,0.4369287020109689
2021-09-14,258231,96833,2145165,2021-09-17,70.53,72.09,0.028991538354834256,0.05437647385212929,0.14287695935636013,22774.0,0.4721400046725782,-1.6520933064288015,0.6910420475319927,-16868.0,-0.6232847965336443,-3.3491734313061214,0.3546617915904936
2021-09-21,245810,110168,2101558,2021-09-24,70.51,74.18,0.02466972229711506,0.07239148018333763,0.139525478565651,-12421.0,0.3576004368888322,-1.8617890242787272,0.659963436928702,13335.0,-0.4367559951219099,-2.45240048393896,0.42230347349177333
2021-09-28,257917,115897,2175199,2021-10-01,75.44,76.01,0.046572819365872764,0.08393632416787256,0.09853966583344298,12107.0,0.4692444709567666,-1.5136885147881378,0.6892138939670932,5729.0,-0.3566192494685296,-2.036687008766708,0.4424131627056673
2021-10-05,278106,120201,2230794,2021-10-08,79.17,79.55,0.035700817096165904,0.06260213702074169,0.021370207416719023,20189.0,0.6554162231495085,-1.008891906734392,0.7330895795246801,4304.0,-0.2964152778692716,-1.737699745097239,0.4515539305301645
2021-10-12,294148,110628,2231227,2021-10-15,80.75,82.39,0.025974025974025983,0.013472508799611704,-0.01844884087874732,16042.0,0.8033466431146364,-0.6263672959750606,0.7696526508226691,-9573.0,-0.43032155577812303,-2.0481236746688944,0.42413162705667273
2021-10-19,301474,128120,2205089,2021-10-22,83.19,84.53,-0.012185023068733036,-0.03880279190819824,-0.09960960605702118,7326.0,0.8709029488536046,-0.43641660685004935,0.7897623400365631,17492.0,-0.18564500577481904,-1.2262898356539975,0.4826325411334552
2021-10-26,291608,132110,2144359,2021-10-29,85.64,83.5,-0.026946107784431184,-0.03149700598802385,-0.062035928143712615,-9866.0,0.7799241729294086,-0.664414350468543,0.7605118829981719,3990.0,-0.12983323842327643,-1.0113980904393578,0.489945155393053
2021-11-02,277817,141476,2121461,2021-11-05,83.91,81.25,-0.004676923076923023,-0.06326153846153848,-0.1828923076923077,-13791.0,0.6527512255575673,-1.0042035214528113,0.7312614259597806,9366.0,0.0011775417808708914,-0.5734561494659972,0.5301645338208409
2021-11-09,296233,125079,2081385,2021-11-12,84.12,80.87,-0.05885989860269569,-0.0315320885371585,-0.1132682082354397,18416.0,0.8225733558454239,-0.5672147783061022,0.7769652650822669,-16397.0,-0.228182245001897,-1.2461886832960227,0.4753199268738574
2021-11-16,271747,144038,2057633,2021-11-19,80.76,76.11,0.029036920247010878,-0.12770989357508866,-0.0680593877282879,-24486.0,0.5967770546818457,-1.1255646120553406,0.7239488117001828,18959.0,0.03701457134344034,-0.3919664760124962,0.5374771480804388
2021-11-23,268340,139317,2028573,2021-11-26,78.32,78.32,-0.15232379979570987,-0.08439734422880485,-0.056562819203268555,-3407.0,0.565359591720794,-1.162839129573035,0.7184643510054844,-4721.0,-0.029022359400076587,-0.5712519075884654,0.5191956124314442
2021-11-30,233706,153528,2033286,2021-12-03,66.14,66.39,0.08013255008284359,0.0683837927398705,0.13465883416177138,-34634.0,0.2459840671557623,-1.859281307818883,0.6252285191956124,14211.0,0.16975985258808673,0.09860204985078755,0.583180987202925
2021-12-07,226493,140739,1972536,2021-12-10,71.94,71.71,-0.01087714405243323,0.030400223120903735,0.10165946172081997,-7213.0,0.17946978469668814,-1.9062232967914858,0.6106032906764168,-12789.0,-0.00913154908080502,-0.46569977355500514,0.526508226691042
2021-12-14,211854,135283,1953397,2021-12-17,70.57,70.93,0.04173128436486673,0.062032990272099076,0.18172846468349046,-14639.0,0.04447705200316445,-2.083847815886174,0.5630712979890311,-5456.0,-0.085449594862764,-0.6918261380746121,0.5009140767824497
2021-12-21,216913,123342,1892701,2021-12-24,71.1,73.89,0.01948842874543244,0.06915685478413858,0.15252402219515493,5059.0,0.09112834202956901,-1.867856968720108,0.5740402193784278,-11941.0,-0.2524792474805009,-1.214352694748053,0.4625228519195612
2021-12-28,233873,104556,1867339,2021-12-31,76.01,75.33,0.04871896986592339,0.11270410195141367,0.16381255807779116,16960.0,0.24752404846321624,-1.4584133450036876,0.6270566727605119,-18786.0,-0.5152561551161097,-2.0016036474974994,0.3930530164533821
2022-01-04,233355,99470,1887131,2022-01-07,77.0,79.0,0.06101265822784807,0.07797468354430381,0.16797468354430367,-518.0,0.24274733997662254,-1.4064101462743912,0.6215722120658135,-5086.0,-0.5863986735998052,-2.136150622123479,0.36380255941499084
2022-01-11,258654,101851,1966615,2022-01-14,81.17,83.82,0.015986638033882228,0.04593175853018394,0.11071343354807928,25299.0,0.4760406758884646,-0.8790677869070268,0.6928702010968921,2381.0,-0.5530934560398998,-1.9313125362370223,0.37477148080438755
2022-01-18,279511,106270,2059564,2022-01-21,85.42,85.16,0.029473931423203537,0.08348990136214174,0.07162987317989677,20857.0,0.6683723533110224,-0.4504045807813421,0.7367458866544789,4419.0,-0.4912808746046951,-1.6469995428164317,0.4113345521023766
2022-01-25,263854,109561,2095994,2022-01-28,86.61,87.67,0.05246948785217276,0.06193680848636918,0.04573970571461161,-15657.0,0.5239921896534979,-0.7286893369582359,0.7074954296160878,3291.0,-0.44524665747338515,-1.4376410175925207,0.42047531992687387
2022-02-01,269135,99769,2093735,2022-02-04,88.22,92.27,0.008995339763736787,-0.010946136339004986,0.2546873306600195,5281.0,0.5726906404598713,-0.5991829598864932,0.720292504570384,-9792.0,-0.5822162880263438,-1.7737636968964694,0.3656307129798903
2022-02-08,260644,102739,2170681,2022-02-11,89.32,93.1,-0.019763694951664745,-0.015252416756176057,0.1741138560687434,-8491.0,0.49439135134854467,-0.7344411867137038,0.696526508226691,2970.0,-0.5406721905240678,-1.5717769122652363,0.3802559414990859
2022-02-15,253455,94638,2122758,2022-02-18,92.07,91.26,0.00460223537146609,0.2685733070348453,0.14716195485426242,-7189.0,0.42809838356838603,-0.8455021789920606,0.6782449725776966,-8101.0,-0.6539882625328012,-1.8180253531147648,0.34552102376599636
2022-02-22,233237,105804,2058132,2022-02-25,92.11,91.68,0.26276178010471196,0.19229930191972078,0.2674520069808026,-20218.0,0.24165920947195446,-1.2101987601041446,0.6197440585009141,11166.0,-0.49779924141818355,-1.3097525422488143,0.4076782449725777
2022-03-01,244277,124386,2028476,2022-03-04,103.66,115.77,-0.05580029368575623,-0.09570700526906795,-0.14209207912239785,11040.0,0.3434639617731022,-0.949891956719561,0.6563071297989032,18582.0,-0.23787586775242806,-0.5423570336099077,0.4680073126142596
2022-03-08,234837,126828,1896974,2022-03-11,123.64,109.31,-0.04226511755557594,0.063031744579636,-0.10026530052145277,-9440.0,0.25641352139965706,-1.1053572313876479,0.6288848263254113,2442.0,-0.20371738758388996,-0.41613840511425565,0.4789762340036563
2022-03-15,223651,118164,1850794,2022-03-18,96.42,104.69,0.10994364313688032,-0.051294297449613224,0.02053682300124171,-11186.0,0.15326243813510645,-1.2926011983356702,0.5996343692870201,-8664.0,-0.32490865383295386,-0.7392796657820955,0.44789762340036565
2022-03-22,216624,123345,1788211,2022-03-25,111.03,116.2,-0.14526678141135985,-0.15361445783132532,-0.11480206540447502,-7027.0,0.08846334443762774,-1.386693021357976,0.5722120658135283,5181.0,-0.25243728374565005,-0.4978311376695031,0.4643510054844607
2022-03-29,212034,106697,1795929,2022-04-01,104.25,99.32,-0.009766411598872371,0.07571486105517522,0.05306081353201786,-4590.0,0.04613691209503099,-1.4298803323978333,0.5648994515539305,-16648.0,-0.48530803634426684,-1.1557633222613348,0.41316270566727603
2022-04-05,205595,102999,1823366,2022-04-08,101.98,98.35,0.08632435180477893,0.045856634468734114,0.11560752414844955,-6439.0,-0.013239971969017036,-1.4993410438778352,0.5338208409506399,-3698.0,-0.5370353335036665,-1.2750201113879118,0.3820840950639854
2022-04-12,207317,97461,1783725,2022-04-15,100.52,106.84,-0.037251965555971545,-0.021059528266566874,0.0344440284537626,1722.0,0.002639356243172853,-1.4076602411296468,0.5411334552102377,-5538.0,-0.6145003880382136,-1.4481612394213712,0.3619744058500914
2022-04-19,206784,100913,1740300,2022-04-22,102.54,102.86,0.016818977250631972,0.06669259187244791,0.09498347268131435,-533.0,-0.002275673917743065,-1.3644024526229919,0.5393053016453382,3452.0,-0.5662141171365782,-1.252945953507682,0.3711151736745887
2022-04-26,220951,95112,1733586,2022-04-29,102.62,104.59,0.049048666220479875,0.05669758103069111,0.09914905822736397,14167.0,0.12836453675710838,-1.0320471221095957,0.5850091407678245,-5801.0,-0.6473579924263774,-1.4348947887885966,0.3473491773308958
2022-05-03,224526,97175,1751564,2022-05-06,102.53,109.72,0.007291286912139983,0.026522056142909145,0.08430550492161859,3575.0,0.16133120247056879,-0.9258843058725602,0.6014625228519196,2063.0,-0.6185009307606549,-1.2937868280334532,0.360146252285192
